image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
d573-56_1_5_harmonized.jpg,93.128,28.44,1353.6432,16.8158,0.949116,0.356697,4506.0,0.068756
d90000014-10_1_13_harmonized.jpg,123.6834,27.2077,1886.1851,15.375,0.966673,0.583324,4296.0,0.065552
d90000014-10_1_11_harmonized.jpg,37.9657,32.3369,578.8082,20.5055,0.982372,0.776602,4296.0,0.065552
d90000014-10_1_8_harmonized.jpg,78.065,29.2062,1190.4727,17.3736,0.978595,0.731545,4296.0,0.065552
d260-77_1_3_harmonized.jpg,94.7658,28.3643,1558.1263,16.2048,0.975832,0.613165,3985.0,0.060806
d90000014-10_1_1_harmonized.jpg,107.3271,27.8237,1636.8207,15.9908,0.95547,0.372175,4296.0,0.065552
d18959-20120615-084228_1_6_harmonized.jpg,15.747,36.1588,304.4453,23.2957,0.994682,0.900497,3384.0,0.051636
d8915-20110321-090528_1_1_harmonized.jpg,14.3625,36.5585,183.5123,25.4942,0.949873,0.391075,5119.0,0.07811
d8915-20110321-090528_1_2_harmonized.jpg,13.5358,36.816,172.9663,25.7512,0.951907,0.414392,5119.0,0.07811
d8915-20110321-090528_1_6_harmonized.jpg,11.6022,37.4854,148.2172,26.4218,0.958029,0.488963,5119.0,0.07811
d573-56_1_2_harmonized.jpg,57.3462,30.5458,833.4092,18.9222,0.962895,0.518174,4506.0,0.068756
d573-56_1_6_harmonized.jpg,25.5963,34.049,371.4314,22.432,0.973537,0.675359,4506.0,0.068756
d573-56_1_11_harmonized.jpg,10.3285,37.9904,149.6779,26.3792,0.983276,0.78519,4506.0,0.068756
d17664-20120114-145839_1_8_harmonized.jpg,571.1776,20.5631,2399.2366,14.3301,0.851518,0.409505,15601.0,0.238052
d17664-20120114-145839_1_3_harmonized.jpg,254.8085,24.0687,1070.257,17.8359,0.902708,0.613638,15601.0,0.238052
d17664-20120114-145839_1_4_harmonized.jpg,102.7387,28.0135,431.4233,21.7818,0.88752,0.559304,15601.0,0.238052
d17664-20120114-145839_1_12_harmonized.jpg,86.6077,28.7552,363.6796,22.5236,0.932204,0.734568,15601.0,0.238052
d17664-20120114-145839_1_18_harmonized.jpg,64.0115,30.0682,268.7338,23.8376,0.89772,0.588778,15601.0,0.238052
d17664-20120114-145839_1_13_harmonized.jpg,86.9675,28.7372,365.1789,22.5057,0.91884,0.682488,15601.0,0.238052
d17664-20120114-145839_1_6_harmonized.jpg,608.3235,20.2895,2555.2556,14.0565,0.788584,0.172058,15601.0,0.238052
d17664-20120114-145839_1_22_harmonized.jpg,94.0418,28.3976,394.9109,22.1658,0.894457,0.577445,15601.0,0.238052
d17664-20120114-145839_1_2_harmonized.jpg,495.309,21.182,2080.519,14.9491,0.809559,0.249655,15601.0,0.238052
