image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
c5469_2113722_1_harmonized.jpg,12.7145,37.0878,1002.6511,18.1193,0.996132,0.722195,830.0,0.012665
c19463_1562099_3_harmonized.jpg,1.3897,46.7016,89.3977,28.6175,0.999331,0.960505,1010.0,0.015411
c19463_1562099_1_harmonized.jpg,1.1125,47.6678,71.3403,29.5975,0.999398,0.964338,1010.0,0.015411
c19463_1562099_2_harmonized.jpg,1.1012,47.712,70.5403,29.6464,0.999221,0.953981,1010.0,0.015411
c193682_659096_1_harmonized.jpg,2.1154,44.8768,91.4334,28.5198,0.999549,0.982402,1506.0,0.02298
c405849_1276125_1_harmonized.jpg,0.6408,50.0639,38.5742,32.2678,0.999468,0.970899,1067.0,0.016281
c23656_51994_1_harmonized.jpg,1.4586,46.4915,97.2163,28.2534,0.998646,0.937541,974.0,0.014862
c356064_2187773_1_harmonized.jpg,1.2766,47.0702,106.9081,27.8407,0.999545,0.969523,773.0,0.011795
c519381_72411_1_harmonized.jpg,1.7585,45.6794,97.8855,28.2236,0.999774,0.989898,1167.0,0.017807
c249365_1062621_1_harmonized.jpg,5.4263,40.7857,161.2742,26.0552,0.996874,0.919039,2192.0,0.033447
c120411_1256116_1_harmonized.jpg,5.5147,40.7156,140.7936,26.645,0.998138,0.955756,2547.0,0.038864
c551686_1187669_1_harmonized.jpg,0.8236,48.9734,32.4839,33.0141,0.999025,0.968761,1643.0,0.02507
c176461_1094504_1_harmonized.jpg,0.7929,49.1385,35.3592,32.6458,0.999292,0.973779,1445.0,0.022049
c106352_2162100_1_harmonized.jpg,0.9082,48.5492,60.6855,30.3,0.998191,0.915745,954.0,0.014557
c534676_1175912_1_harmonized.jpg,1.6097,46.0633,86.2165,28.7749,0.998581,0.938228,1213.0,0.018509
c495637_11217_1_harmonized.jpg,3.2129,43.0618,89.6929,28.6032,0.997149,0.935135,2337.0,0.03566
c153159_1729407_1_harmonized.jpg,4.7943,41.3235,431.4938,21.7811,0.997942,0.861155,725.0,0.011063
c138569_1324521_1_harmonized.jpg,5.1731,40.9933,306.5282,23.2661,0.998754,0.950131,1100.0,0.016785
c203054_2029578_1_harmonized.jpg,3.1557,43.1398,89.8922,28.5936,0.999178,0.981791,2288.0,0.034912
